Status,Start Date,Product,Style,Batch Number,Turn Count,Original Gravity,Date,Created By,Task,Temperature,Gravity,pH,Yeast Attenuation,ABV,Actual ABV,Taste Aroma Notes,Batch Locations
Completed,08/06/2022,Folle Mesure,NEIPA,1692,1,11.6000,13/06/2022 ,Brasserie Brasserie,Fermentation Log / Mon Jun 13,20.00,3.70,4.18,74.53%,4.30%,0.00,,
Completed,08/06/2022,Folle Mesure,NEIPA,1692,1,11.6000,15/06/2022 ,Brasserie Brasserie,Fermentation Log / Wed Jun 15,20.00,3.50,4.11,76.42%,4.40%,0.00,,
Completed,08/06/2022,Folle Mesure,NEIPA,1692,1,11.6000,17/06/2022 ,Brasserie Brasserie,Fermentation Log / Fri Jun 17,20.10,3.10,4.10,80.19%,4.61%,0.00,,
Completed,08/06/2022,Folle Mesure,NEIPA,1692,1,11.6000,20/06/2022 ,Simon Lalonde,Fermentation Log / Mon Jun 20,2.70,2.80,431.00,83.02%,4.77%,0.00,Très doux et sucré. Petite amertume agréable,
Completed,09/06/2022,Qui roule,NEIPA,1693,1,11.9000,09/06/2022 ,Brasserie Brasserie,Fermentation Log / Thu Jun 09,22.20,11.80,4.77,0.92%,0.07%,0.00,,
Completed,09/06/2022,Qui roule,NEIPA,1693,1,11.9000,09/06/2022 ,Brasserie Brasserie,Turn 1 / Post boil,0.00,11.90,4.85,0.00%,0.00%,0.00,,
Completed,09/06/2022,Qui roule,NEIPA,1693,1,11.9000,10/06/2022 ,Brasserie Brasserie,Fermentation Log / Fri Jun 10,20.00,7.50,4.02,40.37%,2.41%,0.00,,
Completed,09/06/2022,Qui roule,NEIPA,1693,1,11.9000,13/06/2022 ,Brasserie Brasserie,Fermentation Log / Mon Jun 13,19.60,3.30,4.27,78.90%,4.62%,0.00,,
Completed,09/06/2022,Qui roule,NEIPA,1693,1,11.9000,14/06/2022 ,Brasserie Brasserie,Fermentation Log / Tue Jun 14,20.00,3.30,4.16,78.90%,4.62%,0.00,,
Completed,09/06/2022,Qui roule,NEIPA,1693,1,11.9000,15/06/2022 ,Brasserie Brasserie,Fermentation Log / Wed Jun 15,20.00,3.20,4.16,79.82%,4.68%,0.00,,
Completed,09/06/2022,Qui roule,NEIPA,1693,1,11.9000,17/06/2022 ,Brasserie Brasserie,Fermentation Log / Fri Jun 17,19.50,3.00,4.14,81.65%,4.78%,0.00,,
Completed,09/06/2022,Qui roule,NEIPA,1693,1,11.9000,20/06/2022 ,Simon Lalonde,Fermentation Log / Mon Jun 20,1.80,2.80,4.33,83.49%,4.89%,0.00,"Moins green que d'habitude (mais présence quand même), belle amertume et aspect tropicale",
Completed,09/06/2022,Qui roule,NEIPA,1693,1,11.9000,22/06/2022 ,Simon Lalonde,Données BT,0.00,3.00,4.32,83.49%,4.89%,0.05,"Très nice, belle balance du coté houblon frais, amertume douce et tropicale.",
Completed,09/06/2022,Sherbière,Lager,1694,1,11.9000,09/06/2022 ,Brasserie Brasserie,Fermentation Log / Thu Jun 09,15.80,11.90,5.17,0.00%,0.00%,0.00,,
Completed,09/06/2022,Sherbière,Lager,1694,1,11.9000,09/06/2022 ,Brasserie Brasserie,Turn 1 / Post boil,0.00,11.90,5.33,0.00%,0.00%,0.00,,
Completed,09/06/2022,Sherbière,Lager,1694,1,11.9000,10/06/2022 ,Brasserie Brasserie,Fermentation Log / Fri Jun 10,16.10,10.00,4.65,17.43%,1.05%,0.00,viabilité 67.8,
Completed,09/06/2022,Sherbière,Lager,1694,1,11.9000,11/06/2022 ,Brasserie Brasserie,Fermentation Log / Sat Jun 11,16.00,6.90,0.00,45.87%,2.72%,0.00,"Spunding 1,5 bar",
Completed,09/06/2022,Sherbière,Lager,1694,1,11.9000,13/06/2022 ,Brasserie Brasserie,Fermentation Log / Mon Jun 13,16.00,2.80,4.17,83.49%,4.89%,0.00,,
Completed,09/06/2022,Sherbière,Lager,1694,1,11.9000,14/06/2022 ,Brasserie Brasserie,Fermentation Log / Tue Jun 14,16.10,2.60,3.89,85.32%,4.99%,0.00,,
Completed,09/06/2022,Sherbière,Lager,1694,1,11.9000,15/06/2022 ,Brasserie Brasserie,Fermentation Log / Wed Jun 15,16.00,2.50,3.96,86.24%,5.04%,0.00,,
Completed,09/06/2022,Sherbière,Lager,1694,1,11.9000,17/06/2022 ,Brasserie Brasserie,Fermentation Log / Fri Jun 17,15.80,2.40,3.97,87.16%,5.08%,0.00,,
Completed,09/06/2022,Sherbière,Lager,1694,1,11.9000,27/06/2022 ,Simon Lalonde,Fermentation Log / Mon Jun 27,2.00,2.40,4.15,87.16%,5.08%,0.00,Coté biscuit. Moins acide un peu? pas de diacetyl ou acetaldehyde.,
Completed,09/06/2022,Sherbière,Lager,1694,1,11.9000,30/06/2022 ,Simon Lalonde,Données finales,-0.40,2.40,4.37,87.16%,5.08%,0.049,,
Completed,15/06/2022,IPA Test #100 | 100% Galaxy,NEIPA,1695,1,13.8000,15/06/2022 ,Brasserie Brasserie,Fermentation Log / Wed Jun 15,20.10,8.10,4.03,44.53%,3.14%,0.00,,
Completed,15/06/2022,IPA Test #100 | 100% Galaxy,NEIPA,1695,1,13.8000,15/06/2022 ,Brasserie Brasserie,Turn 1 / Post boil,23.00,13.80,5.12,0.00%,0.00%,0.00,,
Completed,15/06/2022,IPA Test #100 | 100% Galaxy,NEIPA,1695,1,13.8000,17/06/2022 ,Brasserie Brasserie,Fermentation Log / Fri Jun 17,19.90,3.90,4.18,77.34%,5.37%,0.00,,
Completed,15/06/2022,IPA Test #100 | 100% Galaxy,NEIPA,1695,1,13.8000,20/06/2022 ,Brasserie Brasserie,Fermentation Log / Mon Jun 20,20.10,3.20,0.00,82.81%,5.74%,0.00,,
Completed,15/06/2022,IPA Test #100 | 100% Galaxy,NEIPA,1695,1,13.8000,21/06/2022 ,Brasserie Brasserie,Fermentation Log / Tue Jun 21,0.00,3.10,4.24,83.59%,5.79%,0.00,,
Completed,15/06/2022,IPA Test #100 | 100% Galaxy,NEIPA,1695,1,13.8000,23/06/2022 ,Brasserie Brasserie,Fermentation Log / Thu Jun 23,19.90,3.00,4.21,84.38%,5.84%,0.00,,
Completed,15/06/2022,IPA Test #100 | 100% Galaxy,NEIPA,1695,1,13.8000,27/06/2022 ,Simon Lalonde,Post mise-à-froid,2.00,2.80,4.34,85.94%,5.95%,0.00,Moi je trouve léger rough/hop burn. Jo   Josh moins rough (manque de complexité),
Completed,15/06/2022,Garnotte,NEIPA,1696,1,19.1500,15/06/2022 ,Brasserie Brasserie,Turn 1 / Post boil ,0.00,19.15,5.27,0.00%,0.00%,0.00,Viabilité 97,
Completed,15/06/2022,Garnotte,NEIPA,1696,1,19.1500,15/06/2022 ,Brasserie Brasserie,Fermentation Log / Wed Jun 15,23.40,18.60,4.99,3.03%,0.31%,0.00,,
Completed,15/06/2022,Garnotte,NEIPA,1696,1,19.1500,16/06/2022 ,Brasserie Brasserie,Fermentation Log / Thu Jun 16,20.00,13.00,4.18,33.88%,3.54%,0.00,,
Completed,15/06/2022,Garnotte,NEIPA,1696,1,19.1500,17/06/2022 ,Brasserie Brasserie,Fermentation Log / Fri Jun 17,20.00,7.40,4.06,64.74%,6.60%,0.00,,
Completed,15/06/2022,Garnotte,NEIPA,1696,1,19.1500,20/06/2022 ,Brasserie Brasserie,Fermentation Log / Mon Jun 20,20.10,5.20,0.00,76.86%,7.77%,0.00,,
Completed,15/06/2022,Garnotte,NEIPA,1696,1,19.1500,21/06/2022 ,Brasserie Brasserie,Fermentation Log / Tue Jun 21,20.10,5.00,4.21,77.96%,7.87%,0.00,,
Completed,15/06/2022,Garnotte,NEIPA,1696,1,19.1500,22/06/2022 ,Brasserie Brasserie,Fermentation Log / Wed Jun 22,20.00,5.00,4.20,77.96%,7.87%,0.00,,
Completed,15/06/2022,Garnotte,NEIPA,1696,1,19.1500,23/06/2022 ,Brasserie Brasserie,Fermentation Log / Thu Jun 23,19.80,4.80,4.20,79.06%,7.98%,0.00,,
Completed,15/06/2022,Garnotte,NEIPA,1696,1,19.1500,27/06/2022 ,Simon Lalonde,Fermentation Log,2.10,4.60,4.37,80.17%,8.08%,0.00,"Punch de fruit tropical boozy, légère amertume au final",
Completed,15/06/2022,Garnotte,NEIPA,1696,1,19.1500,29/06/2022 ,Simon Lalonde,Données BT,-0.90,4.70,4.63,80.17%,8.08%,0.078,"Belle amertume douce, coté alcoolisée faible. Zeste agrumes et ananas. beau haze",
Completed,15/06/2022,Folle Mesure,NEIPA,1697,1,11.6500,15/06/2022 ,Brasserie Brasserie,Fermentation Log / Wed Jun 15,23.50,11.70,4.88,0.00%,0.00%,0.00,,
Completed,15/06/2022,Folle Mesure,NEIPA,1697,1,11.6500,15/06/2022 ,Brasserie Brasserie,Brasse #1 / Post boil ,0.00,11.65,5.06,0.00%,0.00%,0.00,Viabilité 87,
Completed,15/06/2022,Folle Mesure,NEIPA,1697,1,11.6500,16/06/2022 ,Brasserie Brasserie,Fermentation Log / Thu Jun 16,20.00,8.30,4.05,31.46%,1.86%,0.00,,
Completed,15/06/2022,Folle Mesure,NEIPA,1697,1,11.6500,17/06/2022 ,Brasserie Brasserie,Fermentation Log / Fri Jun 17,19.90,4.70,4.07,65.26%,3.77%,0.00,,
Completed,15/06/2022,Folle Mesure,NEIPA,1697,1,11.6500,20/06/2022 ,Brasserie Brasserie,Fermentation Log / Mon Jun 20,19.90,4.20,0.00,69.95%,4.03%,0.00,,
Completed,15/06/2022,Folle Mesure,NEIPA,1697,1,11.6500,21/06/2022 ,Brasserie Brasserie,Fermentation Log / Tue Jun 21,0.00,4.00,4.10,71.83%,4.14%,0.00,,
Completed,15/06/2022,Folle Mesure,NEIPA,1697,1,11.6500,22/06/2022 ,Brasserie Brasserie,Fermentation Log / Wed Jun 22,0.00,3.70,4.10,74.65%,4.30%,0.00,,
Completed,15/06/2022,Folle Mesure,NEIPA,1697,1,11.6500,23/06/2022 ,Brasserie Brasserie,Fermentation Log / Thu Jun 23,19.40,3.70,4.06,74.65%,4.30%,0.00,,
Completed,15/06/2022,Folle Mesure,NEIPA,1697,1,11.6500,27/06/2022 ,Simon Lalonde,post mise-à-froid,3.50,2.80,4.26,83.10%,4.77%,0.00,"Léger, faible en alcool, tropical et coconut",
Completed,15/06/2022,Folle Mesure,NEIPA,1697,1,11.6500,29/06/2022 ,Simon Lalonde,Données finales,-1.00,2.60,4.44,84.98%,4.87%,0.049,"Douce amertume, agrumes et fruits à noyaux.",
Completed,16/06/2022,Blanche C | Choix du brasseur,Witbier,1698,1,12.3000,16/06/2022 ,Brasserie Brasserie,Fermentation Log / Thu Jun 16,20.00,12.30,5.17,0.00%,0.00%,0.00,,
Completed,16/06/2022,Blanche C | Choix du brasseur,Witbier,1698,1,12.3000,16/06/2022 ,Brasserie Brasserie,Turn 1 / Post boil,0.00,12.30,5.30,0.00%,0.00%,0.00,,
Completed,16/06/2022,Blanche C | Choix du brasseur,Witbier,1698,1,12.3000,17/06/2022 ,Simon Lalonde,Fermentation Log / Fri Jun 17,26.40,6.50,3.70,51.33%,3.17%,0.00,,
Completed,16/06/2022,Blanche C | Choix du brasseur,Witbier,1698,1,12.3000,20/06/2022 ,Brasserie Brasserie,Fermentation Log / Mon Jun 20,25.20,3.20,0.00,80.53%,4.90%,0.00,,
Completed,16/06/2022,Blanche C | Choix du brasseur,Witbier,1698,1,12.3000,21/06/2022 ,Brasserie Brasserie,Fermentation Log / Tue Jun 21,24.00,3.20,3.78,80.53%,4.90%,0.00,,
Completed,21/06/2022,Discipline,Sans Alcool,1699,1,5.2000,21/06/2022 ,Brasserie Brasserie,Turn 1 / Post boil,19.90,5.20,4.20,0.00%,0.00%,0.00,,
Completed,21/06/2022,Discipline,Sans Alcool,1699,1,5.2000,21/06/2022 ,Brasserie Brasserie,Fermentation Log / Tue Jun 21,19.90,5.30,4.23,0.00%,0.00%,0.00,,
Completed,21/06/2022,Discipline,Sans Alcool,1699,1,5.2000,27/06/2022 ,Simon Lalonde,Fermentation Log / Mon Jun 27,17.20,4.50,4.10,16.67%,0.42%,0.00,,
Completed,21/06/2022,Discipline,Sans Alcool,1699,1,5.2000,29/06/2022 ,Simon Lalonde,Fermentation Log / Wed Jun 29,0.00,0.00,0.00,123.81%,2.74%,0.0039,,
Completed,21/06/2022,Discipline,Sans Alcool,1699,1,5.2000,04/07/2022 ,Simon Lalonde,Données finales,6.80,4.70,4.53,123.81%,2.74%,0.0039,Manque un petit punch d'agrumes coco? à verif avec gaz,
Completed,21/06/2022,Qui roule,NEIPA,1700,1,11.9000,21/06/2022 ,Brasserie Brasserie,Fermentation Log / Tue Jun 21,22.00,11.80,4.66,0.92%,0.07%,0.00,,
Completed,21/06/2022,Qui roule,NEIPA,1700,1,11.9000,21/06/2022 ,Brasserie Brasserie,Turn 1 / Post boil,22.00,11.90,4.82,0.00%,0.00%,0.00,,
Completed,21/06/2022,Qui roule,NEIPA,1700,1,11.9000,22/06/2022 ,Brasserie Brasserie,Fermentation Log / Wed Jun 22,20.00,7.40,3.95,41.28%,2.46%,0.00,,
Completed,21/06/2022,Qui roule,NEIPA,1700,1,11.9000,23/06/2022 ,Brasserie Brasserie,Fermentation Log / Thu Jun 23,20.10,4.70,3.98,66.06%,3.89%,0.00,,
Completed,21/06/2022,Qui roule,NEIPA,1700,1,11.9000,04/07/2022 ,Simon Lalonde,Fermentation Log,5.20,2.60,4.48,85.32%,4.99%,0.00,"Très smooth, côté green et tropicale présent. Un peu mince?",
Completed,21/06/2022,Qui roule,NEIPA,1700,1,11.9000,06/07/2022 ,Simon Lalonde,Données BT,-0.40,2.90,4.44,85.32%,4.99%,0.053,"Beau haze, côté houblon frais, mince mais très buvable. Acidulé ressort!",
Completed,22/06/2022,Presta,NEIPA,1701,1,15.1000,22/06/2022 ,Brasserie Brasserie,Turn 1 / Post boil,22.20,15.10,5.12,0.00%,0.00%,0.00,,
Completed,22/06/2022,Presta,NEIPA,1701,1,15.1000,22/06/2022 ,Brasserie Brasserie,Fermentation Log / Wed Jun 22,22.20,14.50,4.79,4.26%,0.34%,0.00,,
Completed,22/06/2022,Presta,NEIPA,1701,1,15.1000,23/06/2022 ,Brasserie Brasserie,Fermentation Log / Thu Jun 23,20.10,10.00,4.05,36.17%,2.84%,0.00,,
Completed,22/06/2022,Presta,NEIPA,1701,1,15.1000,05/07/2022 ,Simon Lalonde,Fermentation Log,2.10,3.90,4.61,79.43%,6.10%,0.00,"Très hazy et laiteuse. Coté green présent à souhait, petit piquant pas dérangeant",
Completed,22/06/2022,Presta,NEIPA,1701,1,15.1000,06/07/2022 ,Simon Lalonde,Données BT,-1.10,4.00,4.60,79.43%,6.10%,0.061,"Super sweet, cannabis et ananas. Nice batch",
Completed,22/06/2022,Son grain de sel | Choix du brasseur,Sour,1702,1,9.5000,22/06/2022 ,Brasserie Brasserie,Turn 1 / Données kettle sour pré-boil,40.00,9.50,5.28,0.00%,0.00%,0.00,,
Completed,22/06/2022,Son grain de sel | Choix du brasseur,Sour,1702,1,9.5000,23/06/2022 ,Brasserie Brasserie,Turn 1 / Données post kettle sour #1,0.00,9.50,3.64,0.00%,0.00%,0.00,,
Completed,22/06/2022,Son grain de sel | Choix du brasseur,Sour,1702,1,9.5000,23/06/2022 ,Brasserie Brasserie,Fermentation Log / Thu Jun 23,19.60,9.80,3.66,0.00%,0.00%,0.00,,
Completed,22/06/2022,Son grain de sel | Choix du brasseur,Sour,1702,1,9.5000,24/06/2022 ,Brasserie Brasserie,Fermentation Log / Fri Jun 24,20.00,7.90,3.50,18.82%,1.02%,0.00,,
Completed,22/06/2022,Son grain de sel | Choix du brasseur,Sour,1702,1,9.5000,07/07/2022 ,Simon Lalonde,Fermentation Log / Thu Jul 07,0.00,2.40,3.56,83.53%,3.92%,0.00,OK acidulée   salée   biscuit. Manque un petit quick d'épices?,
Completed,28/06/2022,Vienna,Lager,1703,1,10.6000,28/06/2022 ,Brasserie Brasserie,Fermentation Log / Tue Jun 28,16.00,10.60,4.86,0.00%,0.00%,0.00,,
Completed,28/06/2022,IPA Test #101 | Rakau Motueka Nelson Sauvin,NEIPA,1704,1,13.9000,28/06/2022 ,Brasserie Brasserie,Turn 1 / Post boil,0.00,13.90,5.21,0.00%,0.00%,0.00,,
Completed,28/06/2022,IPA Test #101 | Rakau Motueka Nelson Sauvin,NEIPA,1704,1,13.9000,28/06/2022 ,Brasserie Brasserie,Fermentation Log / Tue Jun 28,21.50,13.20,4.85,5.43%,0.39%,0.00,,
Completed,28/06/2022,IPA Test #101 | Rakau Motueka Nelson Sauvin,NEIPA,1704,1,13.9000,11/07/2022 ,Simon Lalonde,Fermentation Log,2.30,2.90,4.60,85.27%,5.95%,0.00,,
Completed,28/06/2022,IPA Test #101 | Rakau Motueka Nelson Sauvin,NEIPA,1704,1,13.9000,12/07/2022 ,Simon Lalonde,Donnée finales,0.00,3.00,0.00,85.27%,5.95%,0.00,,
Completed,29/06/2022,IPA du Verger | Savignac / Mont-Royal,NEIPA,1705,1,13.1000,29/06/2022 ,Brasserie Brasserie,Turn 1 / Post boil,0.00,13.10,5.26,0.00%,0.00%,0.00,,
Completed,29/06/2022,IPA du Verger | Savignac / Mont-Royal,NEIPA,1705,1,13.1000,29/06/2022 ,Brasserie Brasserie,Fermentation Log / Wed Jun 29,22.00,12.80,4.93,2.48%,0.17%,0.00,,
Completed,29/06/2022,IPA du Verger | Savignac / Mont-Royal,NEIPA,1705,1,13.1000,30/06/2022 ,Brasserie Brasserie,Fermentation Log / Thu Jun 30,19.90,8.60,4.43,37.19%,2.49%,0.00,,
Completed,29/06/2022,IPA du Verger | Savignac / Mont-Royal,NEIPA,1705,1,13.1000,01/07/2022 ,Brasserie Brasserie,Fermentation Log / Fri Jul 01,0.00,4.50,4.25,71.07%,4.66%,0.00,,
Completed,29/06/2022,IPA du Verger | Savignac / Mont-Royal,NEIPA,1705,1,13.1000,07/07/2022 ,Simon Lalonde,Fermentation Log / Thu Jul 07,0.00,2.60,4.46,86.78%,5.66%,0.00,,
Completed,29/06/2022,IPA du Verger | Savignac / Mont-Royal,NEIPA,1705,1,13.1000,14/07/2022 ,Simon Lalonde,Données finales,0.00,0.00,0.00,108.26%,6.98%,0.00,"Très pamplemousse. Couleur légèrement brune pas super selon moi. Belle balance acidité, amertume et fruit",
Completed,30/06/2022,Inspiration,India Pale Ale,1706,1,15.4000,30/06/2022 ,Brasserie Brasserie,Turn 1 / Post Boil,0.00,15.40,5.14,0.00%,0.00%,0.00,,
Completed,30/06/2022,Inspiration,India Pale Ale,1706,1,15.4000,30/06/2022 ,Brasserie Brasserie,Fermentation Log / Thu Jun 30,20.00,15.60,5.07,0.00%,0.00%,0.00,,
Completed,30/06/2022,Inspiration,India Pale Ale,1706,1,15.4000,01/07/2022 ,Brasserie Brasserie,Fermentation Log / Fri Jul 01,19.90,14.50,4.62,6.25%,0.63%,0.00,,
Completed,30/06/2022,Inspiration,India Pale Ale,1706,1,15.4000,11/07/2022 ,Simon Lalonde,Fermentation Log,19.10,4.50,4.52,75.69%,6.08%,0.00,,
Completed,30/06/2022,Inspiration,India Pale Ale,1706,1,15.4000,13/07/2022 ,Simon Lalonde,Fermentation Log,0.00,4.40,0.00,76.71%,6.13%,0.00,"Super haze, aspect résineux, fruité et belle amertume plaisante!",
Completed,30/06/2022,Tcheque mon bike,Lager,1707,1,10.6000,30/06/2022 ,Brasserie Brasserie,Turn 1 / Post boil,0.00,10.60,5.35,0.00%,0.00%,0.00,,
Completed,30/06/2022,Tcheque mon bike,Lager,1707,1,10.6000,30/06/2022 ,Brasserie Brasserie,Fermentation Log / Thu Jun 30,15.00,10.70,5.25,0.00%,0.00%,0.00,,
Completed,30/06/2022,Tcheque mon bike,Lager,1707,1,10.6000,01/07/2022 ,Brasserie Brasserie,Fermentation Log / Fri Jul 01,13.00,10.00,4.85,6.25%,0.38%,0.00,Drop à 10*,
Completed,05/07/2022,Qui roule,NEIPA,1708,1,12.5000,05/07/2022 ,Brasserie Brasserie,Turn 1 / Post boil,0.00,12.50,5.00,0.00%,0.00%,0.00,,
Completed,05/07/2022,Qui roule,NEIPA,1708,1,12.5000,18/07/2022 ,Simon Lalonde,Fermentation Log / Thu Jul 14,2.80,2.60,4.36,86.09%,5.32%,0.00,,
Completed,05/07/2022,Qui roule,NEIPA,1708,1,12.5000,22/07/2022 ,Simon Lalonde,Fermentation Log,0.00,2.50,0.00,86.96%,5.37%,0.00,,
Completed,06/07/2022,Discipline,Sans Alcool,1709,1,5.1000,06/07/2022 ,Brasseurs JC + Dépôt,Turn 1 / Post boil,0.00,5.10,4.26,0.00%,0.00%,0.00,,
Completed,06/07/2022,Discipline,Sans Alcool,1709,1,5.1000,06/07/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Wed Jul 06,19.40,5.10,4.36,0.00%,0.00%,0.00,,
Completed,06/07/2022,Discipline,Sans Alcool,1709,1,5.1000,08/07/2022 ,Simon Lalonde,Fermentation Log / Fri Jul 08,18.80,4.40,4.36,17.07%,0.37%,0.00,,
Completed,06/07/2022,Discipline,Sans Alcool,1709,1,5.1000,11/07/2022 ,Simon Lalonde,Fermentation Log / Mon Jul 11,18.50,4.50,4.26,17.07%,0.37%,0.00,,
Completed,06/07/2022,Discipline,Sans Alcool,1709,1,5.1000,13/07/2022 ,Simon Lalonde,Fermentation Log / Wed Jul 13,18.40,4.40,4.28,17.07%,0.42%,0.00,,
Completed,06/07/2022,Discipline,Sans Alcool,1709,1,5.1000,15/07/2022 ,Simon Lalonde,Fermentation Log / Fri Jul 15,17.20,4.40,4.25,17.07%,0.42%,0.0044,,
Completed,06/07/2022,Discipline,Sans Alcool,1709,1,5.1000,18/07/2022 ,Simon Lalonde,Données finales,5.00,4.48,4.48,17.07%,0.42%,0.00,,
Completed,06/07/2022,Presta,NEIPA,1710,1,15.4000,06/07/2022 ,Brasseurs JC + Dépôt,Turn 1 / Post Boil,0.00,15.40,5.20,0.00%,0.00%,0.00,,
Completed,06/07/2022,Presta,NEIPA,1710,1,15.4000,06/07/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Wed Jul 06,0.00,15.40,5.09,0.00%,0.00%,0.00,,
Completed,07/07/2022,Blanche G | Choix du brasseur,Witbier,1711,1,11.9000,07/07/2022 ,Brasserie Brasserie,Fermentation Log / Thu Jul 07,21.00,11.90,5.29,0.00%,0.00%,0.00,,
Completed,07/07/2022,Blanche G | Choix du brasseur,Witbier,1711,1,11.9000,07/07/2022 ,Brasserie Brasserie,Turn 1 / Post boil ,0.00,11.90,5.51,0.00%,0.00%,0.00,,
Completed,07/07/2022,Blanche G | Choix du brasseur,Witbier,1711,1,11.9000,18/07/2022 ,Simon Lalonde,Données finales,6.50,2.80,4.26,83.49%,4.89%,0.00,"Super gingembre bien présent. Côté agrume aussi, manque de l'aspect un peu clean avec gout de mout non fermenté",
Completed,07/07/2022,Blanche G | Choix du brasseur,Witbier,1711,1,11.9000,22/07/2022 ,Simon Lalonde,Fermentation Log,0.00,2.90,0.00,83.49%,4.89%,0.00,,
Completed,12/07/2022,DNEIPATDHFFH | Choix du brasseur,NEIPA,1712,1,19.3000,12/07/2022 ,Brasserie Brasserie,Turn 1 / Post boil ,0.00,19.30,5.30,0.00%,0.00%,0.00,,
Completed,12/07/2022,DNEIPATDHFFH | Choix du brasseur,NEIPA,1712,1,19.3000,13/07/2022 ,Brasserie Brasserie,Fermentation Log / Wed Jul 13,23.10,15.70,4.48,19.67%,2.10%,0.00,Drop à 20*,
Completed,12/07/2022,SNEIPA PH NZ | Choix du brasseur,NEIPA,1713,1,10.7000,12/07/2022 ,Brasserie Brasserie,Turn 1 / Post boil ,0.00,10.70,5.30,0.00%,0.00%,0.00,,
Completed,12/07/2022,SNEIPA PH NZ | Choix du brasseur,NEIPA,1713,1,10.7000,12/07/2022 ,Brasserie Brasserie,Fermentation Log / Tue Jul 12,23.00,11.10,4.84,0.00%,0.00%,0.00,,
Completed,13/07/2022,BLKIPAFFHC | Choix du brasseur,NEIPA,1714,1,15.4000,13/07/2022 ,Brasseurs JC + Dépôt,Turn 1 / Post boil ,0.00,15.40,5.31,0.00%,0.00%,0.00,,
Completed,13/07/2022,BLKIPAFFHC | Choix du brasseur,NEIPA,1714,1,15.4000,13/07/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Wed Jul 13,22.10,15.20,5.01,1.39%,0.12%,0.00,,
Completed,13/07/2022,INSP FFHC | Choix du brasseur,India Pale Ale,1715,1,15.5000,13/07/2022 ,Brasseurs JC + Dépôt,Turn 1 / Post boil,0.00,15.50,5.16,0.00%,0.00%,0.00,,
Completed,13/07/2022,INSP FFHC | Choix du brasseur,India Pale Ale,1715,1,15.5000,13/07/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Wed Jul 13,0.00,15.60,5.12,0.00%,0.00%,0.00,,
Completed,19/07/2022,Presta,NEIPA,1716,1,15.1000,19/07/2022 ,Brasseurs JC + Dépôt,Turn 1 / Post Boil,0.00,15.10,5.22,0.00%,0.00%,0.00,,
Completed,19/07/2022,Presta,NEIPA,1716,1,15.1000,19/07/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Tue Jul 19,17.60,15.40,5.08,0.00%,0.00%,0.00,,
Completed,19/07/2022,Notre Folie,NEIPA,1717,1,14.8000,19/07/2022 ,Brasseurs JC + Dépôt,Turn 1 / Post boil,0.00,14.80,5.27,0.00%,0.00%,0.00,,
Completed,19/07/2022,Notre Folie,NEIPA,1717,1,14.8000,19/07/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Tue Jul 19,21.30,14.90,5.05,0.00%,0.00%,0.00,,
Completed,20/07/2022,Discipline,Sans Alcool,1718,1,4.9000,20/07/2022 ,Brasseurs JC + Dépôt,Turn 1 / Post boil,0.00,4.90,4.25,0.00%,0.00%,0.00,4.7ED,
Completed,20/07/2022,Discipline,Sans Alcool,1718,1,4.9000,25/07/2022 ,Simon Lalonde,Fermentation Log / Mon Jul 25,18.40,4.30,4.20,15.38%,0.31%,0.00,,
Completed,20/07/2022,Discipline,Sans Alcool,1718,1,4.9000,28/07/2022 ,Simon Lalonde,Fermentation Log / Thu Jul 28,19.50,4.30,4.20,15.38%,0.31%,0.00,,
Completed,20/07/2022,Discipline,Sans Alcool,1718,1,4.9000,01/08/2022 ,Simon Lalonde,Données finales,0.00,4.40,4.36,15.38%,0.31%,0.00,,
Completed,26/07/2022,Pop Cycle,Sans Alcool,1719,1,4.8000,26/07/2022 ,Brasseurs JC + Dépôt,Turn 1 / Post boil,0.00,4.80,4.23,0.00%,0.00%,0.00,,
Completed,26/07/2022,Pop Cycle,Sans Alcool,1719,1,4.8000,26/07/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Tue Jul 26,19.90,4.80,4.27,0.00%,0.00%,0.00,,
Completed,26/07/2022,Pop Cycle,Sans Alcool,1719,1,4.8000,01/08/2022 ,Simon Lalonde,Fermentation Log / Mon Aug 01,19.60,4.20,4.18,15.79%,0.31%,0.00,,
Completed,26/07/2022,Pop Cycle,Sans Alcool,1719,1,4.8000,05/08/2022 ,Simon Lalonde,Fermentation Log / Fri Aug 05,0.00,4.20,4.18,15.79%,0.31%,0.0037,,
Completed,26/07/2022,Notre Folie,NEIPA,1720,1,13.7000,26/07/2022 ,Brasseurs JC + Dépôt,Turn 1 / Post boil,0.00,13.70,5.23,0.00%,0.00%,0.00,,
Completed,26/07/2022,Notre Folie,NEIPA,1720,1,13.7000,26/07/2022 ,Brasseurs JC + Dépôt,Fermentation Log / Tue Jul 26,0.00,13.60,5.07,0.79%,0.05%,0.00,,
Completed,27/07/2022,Tcheque mon bike,Lager,1721,1,12.0000,27/07/2022 ,Brasserie Brasserie,Turn 1 / Post boil,0.00,12.00,5.48,0.00%,0.00%,0.00,,
